,"gas_feed temperature, C","gas_feed pressure, kPa","gas_feed mass flow, kg/h","gas_feed actual liquid flow, m3/h","gas_feed actual vapour flow, m3/h",gas_feed Methane mass frac,gas_feed Ethane mass frac,gas_feed Propane mass frac,gas_feed i-Butane mass frac,gas_feed n-Butane mass frac,gas_feed i-Pentane mass frac,gas_feed n-Pentane mass frac,"gas_feed Methane mass flow, kg/h","gas_feed Ethane mass flow, kg/h","gas_feed Propane mass flow, kg/h","gas_feed i-Butane mass flow, kg/h","gas_feed n-Butane mass flow, kg/h","gas_feed i-Pentane mass flow, kg/h","gas_feed n-Pentane mass flow, kg/h","1 temperature, C","1 pressure, kPa","1 mass flow, kg/h","1 Methane mass flow, kg/h","1 Ethane mass flow, kg/h","1 Propane mass flow, kg/h","1 i-Butane mass flow, kg/h","1 n-Butane mass flow, kg/h","1 i-Pentane mass flow, kg/h","1 n-Pentane mass flow, kg/h"
82189,5.0,3912.0,10451.0,3.426547256854464,201.71168049433928,0.524762229930115,0.1490608647156145,0.1039075458165368,0.1535657273486632,0.0486087047655929,0.0099620519837082,0.010132875439769,5484.290064999632,1557.8350971428872,1085.937761328626,1604.915416520879,508.0095735052114,104.11340528173439,105.89868122102583,5.0,3912.0,8729.50616738669,5344.950305432765,1392.9082432346643,797.8324580791177,893.1233086165711,243.82479048790398,30.878326883583558,25.988734652082172
33863,1.0,4769.0,28923.0,12.240305270555073,428.5856793370962,0.5473245436817382,0.1315481511312847,0.1291497617250678,0.0751011130548128,0.0894608279367002,0.0082157320522454,0.0191998704181507,15830.267776906914,3804.7671751701478,3735.3985583741364,2172.149492884351,2587.47552641318,237.6236181470937,555.3178521041726,1.0,4769.0,22943.323989340024,15174.932742211455,3203.378616218666,2408.630362910507,998.437799597461,999.3724789689768,54.50831145801577,104.063677974938
233257,-22.0,4406.0,13661.0,9.269505065996352,174.5772571260996,0.5299771309217135,0.1888294475896651,0.0966611899647284,0.070417275352065,0.0782464885461571,0.0165668526630099,0.0193016149626606,7240.017585521528,2579.599083522415,1320.4885161081547,961.97039858456,1068.9252800290521,226.31977422937825,263.67936200490647,-22.0,4406.0,9123.464502755362,6599.358954818207,1690.6427399329593,471.08702136022225,182.70107039377837,151.56901882924356,14.992095919356988,13.113601501593442
429374,-12.0,4660.0,26496.0,25.67536049399465,255.62138160540133,0.4153422408993506,0.2184790471590783,0.0633161335845029,0.0603277567045876,0.2170303753477923,0.013223849784897,0.0122805965197912,11004.908014869194,5788.820833526938,1677.624275454989,1598.444241644753,5750.436825215104,350.3791239006309,325.3866853883876,-12.0,4660.0,14021.964102612075,9426.12342336889,3202.088594306705,473.1682161914528,239.2596041681042,648.603948092995,19.114938840270487,13.605377643652384
239462,-11.0,4566.0,15755.0,13.59042182732772,176.44858924072685,0.4643356370451754,0.1407801650565794,0.0400350177612158,0.1247158488627371,0.2188367080604071,0.0036658203024246,0.0076308029114604,7315.607961646739,2217.9915004664085,630.7517048279549,1964.8981988324228,3447.772335491714,57.75499886469957,120.2232998700586,-11.0,4566.0,8891.259137698687,6506.8397387835685,1363.4428778001738,207.31900649568288,346.3275771671108,457.84339898306814,3.6674723177517694,5.819066151329378
476166,-5.0,4296.0,21583.0,12.154203742445493,345.9004340291609,0.5738675813655119,0.0555053726395502,0.0615694029101565,0.1303861770364334,0.157562475388144,0.0059047406553399,0.0152042500048639,12385.784008611843,1197.972457679412,1328.8524230099079,2814.1248589773422,3400.670906302312,127.44201756420105,328.15332785497753,-5.0,4296.0,15229.825167765392,11754.757646978756,940.9085777017578,699.7235001278301,913.9444445894941,870.4804816073828,16.67767140357479,33.332845356592244
371384,1.0,4449.0,25536.0,17.354912389791828,345.5523012186183,0.4701075812113757,0.1449860564137774,0.09402635268888,0.0479855240683024,0.2222607145832131,0.006734197468599,0.0138995735658522,12004.66719381369,3702.3639365822196,2401.0569422632398,1225.35834260817,5675.649607596929,171.96446655814407,354.93951057760177,1.0,4449.0,16841.373373330378,11154.207072048095,2743.3798380829776,1162.8677897030723,367.9914632259743,1355.6673509209438,21.75941105005869,35.500448299257194
388286,-24.0,4748.0,13905.0,6.299665551347195,187.19436056529705,0.6073957495045281,0.1984426215691046,0.0534078116133896,0.0892344892923155,0.023467848032932,0.0182214290769908,0.0098300509107389,8445.837896860463,2759.3446529184,742.6356204841824,1240.8055736096471,326.32042689791945,253.36897131555708,136.6868579138244,-24.0,4748.0,10900.358037813246,7957.6439783308115,2098.1014043803957,363.82869997897757,364.72041120703585,74.68042095956491,29.269821140576482,12.113301815879012
293479,-21.0,4128.0,25214.0,25.84238237458264,266.4309360294776,0.4480597241247953,0.0558696337397742,0.1389757286979119,0.3196159425348567,0.0136425984346082,0.0161475923976678,0.0076887800703857,11297.377884082589,1408.6969451146667,3504.13402338915,8058.796375073877,343.98447693021114,407.14539471479594,193.86490069470503,-21.0,4128.0,11948.862762756096,9631.250178247497,704.5870785785128,759.4471260845793,811.5805452888416,24.90529407261149,12.656482889509997,4.4360575945452165
568753,-11.0,4149.0,8634.0,4.159369201577554,148.460254704359,0.610237944330078,0.0504730417294731,0.0792931373025922,0.231836996258835,0.0130193508587659,0.0061146013447817,0.0090249281754739,5268.794411345894,435.7842422922708,684.6169474705811,2001.6806256987813,112.40907531458477,52.793468010845196,77.92122986704166,-11.0,4149.0,6488.259013761698,5037.8475634728175,350.89333733662215,375.8194428397188,678.4433250765892,30.046085800469683,7.10937063972276,8.099888595755695
96517,-2.0,3593.0,7076.0,5.600504306877699,110.7748516322984,0.4388216093527301,0.1064827282542661,0.0513551281646012,0.1631349170640308,0.2282316085121868,0.0062793886636095,0.0056946199885753,3105.1017077799183,753.471785127187,363.3888868927181,1154.342673145082,1614.9668618322337,44.43295418370082,40.295131039158825,-2.0,3593.0,4124.1012204277,2877.08426426998,532.643791492789,151.63610686858829,268.9588003893966,287.3823996428467,3.775101366092709,2.620756398005661
407867,-1.0,4295.0,11207.0,9.107751793698029,150.01063809917488,0.4882745137610965,0.0365566343763963,0.0254266351432518,0.1616818343674705,0.2685649379062303,0.0118108021813519,0.0076846422642023,5472.0924757206085,409.6902014562733,284.9563000504229,1811.9683177562417,3009.807259115123,132.36366004641073,86.12178585491517,-1.0,4295.0,6398.604046560746,5023.794218499846,283.50871104264394,116.58845141244532,420.4521773617634,536.883156891886,11.570872941117553,5.806458411041402
305385,-16.0,4841.0,5307.0,7.044653618179837,32.81546768865956,0.3506777114480889,0.1034473379054673,0.072217235229494,0.1912280982712964,0.2646412103104721,0.0130692682997513,0.0047191385354299,1861.0466146550077,548.9950222643149,383.25686736292465,1014.84751752577,1404.4509031176756,69.35860686678015,25.04446820752648,-16.0,4841.0,1769.1005484639877,1376.8124301586201,195.94519984810466,55.30397281891567,69.32605206694956,69.72730380462164,1.562318509946178,0.42327125683000305
119547,-18.0,3852.0,14923.999999999998,13.583063110843987,185.73754867396303,0.4373062727272782,0.1547774233653747,0.102044626773677,0.1299407024111826,0.1583493018651317,0.0058622378861887,0.011719434971167,6526.358814181899,2309.898266304852,1522.9140099703552,1939.235042784489,2363.204981035225,87.48803821348015,174.9008475096963,-18.0,3852.0,7976.477475337387,5768.148684099494,1314.5036564623401,409.0607808885493,252.57338106687422,223.21705927853083,3.6217146675143237,5.352198874079261
365242,4.0,4047.0,5613.0,2.8140505595790635,101.59491173009086,0.5609168864154996,0.0592124923825474,0.0286952601358469,0.1921079788876782,0.1263072011257306,0.0172105727609055,0.0155496082917916,3148.4264834501996,332.35971974323854,161.06649514250864,1078.3020854965378,708.9623199187258,96.60294490696256,87.27995134182626,4.0,4047.0,4134.2310849926735,3026.6843736953915,278.65496694964816,100.03035563101669,452.88852681033956,244.37219868911924,18.355539967700196,13.24512324945688
428221,-16.0,3794.0,12154.0,11.03703413612569,159.5084259514307,0.4593920491289185,0.0650025778001361,0.0895277566770665,0.1012682570817834,0.2700577950531572,0.0043373781892624,0.0104141860696753,5583.450965112876,790.0413305828541,1088.1203546530662,1230.8143965719955,3282.2824410760727,52.71649451229521,126.57401749083358,-16.0,3794.0,6254.5338203312285,4999.659480013903,464.5595534928617,303.11156963947946,164.84202474672432,316.30807775321875,2.192399563957044,3.86071512108237
181347,1.0,4035.0,8631.0,3.16633206364003,157.28845538196143,0.5249495986750626,0.1917853608605653,0.0636756741644805,0.0916684748747086,0.1062884636426529,0.0148735436160336,0.0067588841664963,4530.839986164466,1655.2994495875391,549.5847437136312,791.19060664361,917.3757296997372,128.37355494998602,58.33592924102957,1.0,4035.0,7030.228945162227,4393.469069395073,1443.2132391450825,377.03174471967367,391.4986403267776,382.1082450321552,31.349915810947248,11.558090732516183
406176,-14.0,3861.0,7836.0,5.301739019344662,125.21484131541273,0.5420317113483153,0.0567146173201636,0.0762411036571456,0.2716919138622574,0.0204154592370564,0.0220325037507289,0.0108726908243323,4247.360490125398,444.41574132080194,597.4252882573929,2128.977837024649,159.97553858157394,172.64669939071166,85.1984052994679,-14.0,3861.0,5044.495733487963,3965.782458080023,317.1871336396659,245.69067161314817,471.260785089218,26.592484827417824,13.122624665665288,4.859575572822273
133728,2.0,4581.0,22377.0,26.98948363214247,179.58215311769396,0.3332997828505118,0.1012319417663827,0.0770388723129171,0.2081513993516855,0.2624373912143814,0.0074949088799233,0.0103457036241981,7458.249240845903,2265.2671609063455,1723.898845746146,4657.803863292666,5872.561503204213,167.71357600604367,231.5058099986809,2.0,4581.0,8869.982471904084,6091.804553334283,1128.8533776621657,428.0308858966892,614.1828657973908,589.9506113325677,8.26604831240578,8.89412956857985
276656,2.0,4413.0,6504.0,3.460837329423317,95.81386912669502,0.4760757807480061,0.2145358554367894,0.051263907288961,0.0794423537436385,0.1550734715692345,0.009144066245826,0.0144645649675443,3096.3968779850316,1395.3412037608782,333.42045300740233,516.6930687486248,1008.5978590863012,59.4730068628523,94.07753054890813,2.0,4413.0,4791.627867672068,2934.615585057817,1120.4428663684241,192.42629072804587,199.95256120677942,320.08223941134906,10.606805444979294,13.501519454672327
55185,8.0,4277.0,7364.0,6.978901974815424,85.45627454665187,0.39785611041193,0.0491945169420902,0.125986382302696,0.2108060775248689,0.1921349183063088,0.0174845933275684,0.0065374011845376,2929.8123970734523,362.26842276155224,927.7637192770533,1552.3759548931346,1414.881538407658,128.75654526421368,48.141422322934886,8.0,4277.0,3836.7126047376114,2618.14249755679,237.40107766671406,361.1269753139582,352.42912883088457,252.33030764168572,11.792709346959473,3.4899083806176
63962,-12.0,4635.0,7160.0,6.575079573067271,74.22004264785542,0.4458456679566105,0.1607168946794832,0.0598362832746716,0.1365977753528936,0.18296639731435,0.0090386697183048,0.004998311703686,3192.2549825693313,1150.7329659050997,428.4277882466487,978.0400715267182,1310.039404770746,64.71687518306237,35.78791179839176,-12.0,4635.0,3905.1330491805456,2785.9761332072535,669.157317855224,129.43039382137846,156.9302196579692,158.30718114430516,3.748116591198228,1.5836869032153658
429270,-9.0,4541.0,24557.0,25.958039175137444,228.19331425222907,0.3931910286832425,0.1492850629791168,0.0559926622951887,0.0511204885847229,0.3297431472131536,0.0147439022772728,0.0059237079673024,9655.592091374387,3665.9932915781715,1375.0118079829488,1255.3658381750404,8097.502466113414,362.06600822298816,145.46849655304504,-9.0,4541.0,11419.280696933563,8173.697663554587,1923.061385405602,349.91022310975166,163.98670248398503,786.9742435529633,16.58466010139216,5.06581872527986
542158,-19.0,4854.0,24414.0,37.26264973498335,107.13109771934144,0.2991725565597105,0.1195635449638047,0.107104960293107,0.1615303718677969,0.2959193096709868,0.0100096756950606,0.0066995809495333,7303.998795848772,2919.0243867463278,2614.8605005959143,3943.6024987803935,7224.574026307471,244.37622241920948,163.563569301906,-19.0,4854.0,5935.955768808908,4599.639777664935,720.8074835228665,235.30110666281266,162.0250669603431,213.34264421120244,3.2280869783499173,1.6116028083982707
152886,8.0,4726.0,16401.0,13.561027955902926,192.7269827482864,0.4450217320202981,0.0702142378848043,0.0971223014669761,0.1193002212611734,0.2531435385581227,0.005539777633903,0.009658191174722,7298.801426864909,1151.5837155486754,1592.9028663598751,1956.642928904505,4151.80717589177,90.8578929736431,158.40399345661552,8.0,4726.0,9626.63145616084,6632.870348430037,806.0513690357975,710.2479204241819,538.3823333661057,913.3450468549038,10.746805158488174,14.987632891324454
493508,-20.0,4139.0,9032.0,4.451108085298346,154.53760157150114,0.652954904310197,0.03797255861513,0.0575402973330473,0.1275368877006011,0.1098356781638336,0.0058383750276629,0.0083212988495278,5897.488695729699,342.96814941185414,519.7039655120832,1151.9131697118291,992.0358451757452,52.73220324985132,75.1579712089351,-20.0,4139.0,6662.350755648168,5623.523566887393,265.4308424693165,249.847317021127,311.4215246373449,201.9017679131095,4.966595257941355,5.259141461935256
519037,-15.0,4038.0,20147.0,9.359268404253438,349.0265735566498,0.5911187892485144,0.1352515849636996,0.0548164622440547,0.0794292541087281,0.1111575552701935,0.0197688489488866,0.008457505215923,11909.27024698982,2724.913682263656,1104.38726483097,1600.261182528545,2239.4912660285886,398.2829997732183,170.3933575852007,-15.0,4038.0,15267.05989261807,11393.916509423687,2173.5072398765033,583.0279525502906,505.93537638996526,547.5959826683359,47.618131162824696,15.458700546461548
609221,-16.0,4491.0,7287.999999999999,6.056770203928738,86.8660862009217,0.5149180094073269,0.0610504286862102,0.0519297419849338,0.2090992655643723,0.1504419187701891,0.0061413701880797,0.0064192653988879,3752.722452560598,444.93552426509984,378.4639595861975,1523.9154474331451,1096.420703997138,44.75830593072485,46.78360622709501,-16.0,4491.0,4148.916484967773,3367.9731645044076,274.3278594900741,120.31050696965728,249.19489463558187,132.69187026590524,2.4781534303174553,1.940035671829715
65597,-10.0,4180.0,15921.000000000002,15.092871986337911,179.5513610961396,0.4183278603039067,0.1382797556664315,0.0884421483955887,0.1936102135714803,0.1394697283050624,0.006276371606466,0.0155939221510641,6660.197863898499,2201.5519899652563,1408.0874446061678,3082.4682102715383,2220.497544344899,99.9261123465452,248.27083456709155,-10.0,4180.0,8292.335104433518,5845.3279132497755,1283.8121413267968,418.1207514001283,474.2448772329127,255.36424606926548,5.3568807423603095,10.108294412276699
505199,-23.0,4863.0,9886.0,10.038335974848373,87.51054037477726,0.4751352292434431,0.0978493356816152,0.1226144021291106,0.0505300646084404,0.2322047109328925,0.0058593490667301,0.0158069083377678,4697.186876300679,967.3385325484479,1212.1659794483874,499.54021871904183,2295.575772282575,57.925524873693774,156.26709582717248,-23.0,4863.0,4874.479929075108,3920.674100709023,465.61609847049016,258.6363446213611,51.68159247998252,171.98711412617925,1.9611353254167638,3.923543342653919
375095,-24.0,3938.0,29450.0,22.49682991594453,418.8270073403427,0.5452385398950991,0.0556080899741305,0.0727310775280138,0.1946311142583013,0.1174464181265298,0.0074354697530002,0.0069092904649254,16057.274999910667,1637.6582497381432,2141.9302332000066,5731.886314906973,3458.7970138263026,218.9745842258559,203.478604192053,-24.0,3938.0,17511.677425664926,14649.959313303194,1020.3321922092016,645.0034184505326,824.4483914282268,355.9724823206157,9.535503998145659,6.426123955006098
34998,-2.0,4650.0,14641.0,15.433670573693613,137.89924770978675,0.3958996056866002,0.0844830349051887,0.1118481812391547,0.113083795911658,0.2743172870320384,0.0108772833991414,0.0094908118262184,5796.366126857513,1236.9161140468677,1637.569221522464,1655.6598559425847,4016.279399436074,159.25430624682923,138.95497594766357,-2.0,4650.0,6870.617657989104,4954.977723624612,689.8387340082096,474.95902227490524,258.5273664961616,476.8131738855121,9.252221069381585,6.249416630319138
336757,-19.0,3780.0,26206.0,31.789504899939672,231.3436312016261,0.3351089356479649,0.164322868690134,0.0537104860834428,0.1233550319739586,0.3012249223963214,0.0121030600833227,0.0101746951248554,8781.864767590569,4306.245096893651,1407.5369983027022,3232.641967909559,7893.900316318,317.1727925435547,266.6380604419606,-19.0,3780.0,9641.86955546192,7052.344538697602,1747.9624902124513,220.2905557157042,224.25373030564674,386.4851332863879,6.529241069364888,4.00386617476289
15269,-5.0,3988.0,8298.0,4.496087270095254,149.89220629225707,0.5968206963999647,0.0256538301345033,0.0451274745742176,0.1225081136871464,0.1832536658995987,0.0149602427505626,0.0116759765540064,4952.418138726907,212.8754824561084,374.46778401685765,1016.5723273759409,1520.63891963487,124.14009434416846,96.8872534451451,-5.0,3988.0,5881.319269452554,4737.2938928842,171.20638307603537,204.38745589347954,341.4079874963371,400.7339604961527,16.421823263176993,9.867766343168812
115428,-1.0,4098.0,15684.0,11.79123110430387,214.07283151182287,0.4294337772890118,0.1783578830831785,0.0749331521120435,0.1131865846629474,0.182125319888652,0.0082746196627433,0.013688663301423,6735.239363000861,2797.3650382765713,1175.2515577252902,1775.218393853667,2856.453517133618,129.77913479046592,214.69299521951834,-1.0,4098.0,9750.044391005831,6197.89601217191,1980.7044106487326,512.4652500993669,455.72967645225907,572.9868978932853,13.201387528433019,17.06075621184254
506429,-25.0,4032.0,23314.0,20.9337019667988,271.84366552115733,0.4588102125571062,0.2158657422433616,0.0743519278941544,0.1595486980082353,0.0683624666539983,0.0184768657116827,0.0045840869314612,10696.701295556373,5032.693914661732,1733.4408469243158,3719.7183453639977,1593.8025475713164,430.7696472021705,106.87340272008642,-25.0,4032.0,13015.309065277324,9305.365065527541,2703.2415522675524,422.56574367374276,431.88225006248456,133.64657672984342,15.732377755797701,2.875499260357371
445294,-6.0,4648.0,6530.0,4.7167941670098825,81.39514703779507,0.4967146780350947,0.1196639405351712,0.0794900772519496,0.1932129738057066,0.0905663936256172,0.0113676315438151,0.0089843052026451,3243.5468475691687,781.405531694668,519.070204455231,1261.680718951264,591.3985503752804,74.2306339811126,58.6675129732725,-6.0,4648.0,4191.105692266427,2972.0535160948903,547.2524429644726,223.0112673451186,319.4910987988586,117.16039723170567,7.50314835983589,4.6338214715441595
37107,-7.0,4337.0,25948.0,17.345433466573336,358.6775637128479,0.490206272700414,0.1751072631090321,0.0482515114139526,0.0281650824851941,0.2429074464566522,0.0088688391686773,0.0064935846660773,12719.872364030343,4543.683263153165,1252.030218169242,730.8275603258165,6302.962420657211,230.12863874883857,168.49553491537378,-7.0,4337.0,17139.851081111156,11809.196571485485,3278.618472348191,556.6665702058385,190.14885683005127,1268.9108626938103,23.20127720233824,13.10847034543836
352317,-24.0,4001.0,18105.0,15.32292214447476,236.0186647938559,0.5215521802389812,0.0352823433932449,0.0832695011911856,0.0627386484977372,0.281229023010615,0.0087315889804046,0.0071967146878313,9442.702223226755,638.7868271346989,1507.5943190664154,1135.8832310515322,5091.6514616071845,158.08541849022527,130.29651942318569,-24.0,4001.0,9823.512492756698,8484.803732582443,369.0727949382315,392.5384157097214,136.70948990719947,431.4832555141981,5.592965651075879,3.3118384538264394
451918,-11.0,3749.0,7721.0,7.032977896359773,100.35937653324616,0.4147178595447403,0.1457608005376048,0.0743411923452813,0.1306179539193877,0.2251867890827019,0.0040871567319114,0.0052882478383724,3202.0365935449395,1125.4191409508467,573.988346097917,1008.5012222115926,1738.6671985075413,31.55693712708792,40.830561560073306,-11.0,3749.0,4073.808132482115,2862.900151792168,680.4084817051059,174.8206975878249,155.2475957170279,197.2543617216537,1.61348176207712,1.5633621962557263
372168,8.0,4478.0,16826.0,9.443676494451546,254.67624174576483,0.5121622524226226,0.0845603044195788,0.0475763952759246,0.2374337992040776,0.1040028436830803,0.0081933243402356,0.0060710806544803,8617.642059263047,1422.811682163833,800.5204269127074,3995.0611054078095,1749.9518478115092,137.8608753488042,102.15200309228553,8.0,4478.0,12090.15504819869,8180.188308126757,1156.962102822856,478.61027270658616,1635.8896924715643,595.3871183075395,26.89309734505975,16.224456418324824
272955,-5.0,3757.0,14019.0,2.629916937986556,331.8077778645365,0.6932620947159667,0.0548319375375122,0.0523460151392702,0.1660805526140285,0.005983759558447,0.0084743785844017,0.0190212618503734,9718.841305823136,768.6889323383836,733.838786237429,2328.283267096065,83.8863252498685,118.80231337472743,266.6590698803847,-5.0,3757.0,12613.267378701765,9601.363291740854,721.7440424045386,600.2938945600866,1519.8414874928633,47.98517329150904,42.912071780647686,79.12741743126386
99364,-18.0,4076.0,25120.0,28.34874166349072,237.1790236194439,0.3887774888228586,0.1098502783916415,0.1277185956479926,0.1895414776688341,0.1703061318082797,0.0090636724456866,0.0047423552147068,9766.090519230209,2759.4389931980345,3208.291122677574,4761.281919041113,4278.090031023986,227.6794518356474,119.12796299343482,-18.0,4076.0,10644.52577012552,8066.495352711767,1259.4892244966413,614.1440195754764,422.75540051329796,272.9022998669355,6.30301564213998,2.4364573192600534
246864,6.0,4485.0,5267.0,4.173609012124333,67.55933610728246,0.4581150436616005,0.0762850482426745,0.0521032219829721,0.1347460748704006,0.2615607297661706,0.0052968124137853,0.0118930690623961,2412.89193496565,401.7933490941666,274.427670184314,709.7075763424,1377.6403636784207,27.898310983407175,62.64079475164026,6.0,4485.0,3135.368102804027,2216.1614936894994,287.1838946380074,124.65214761922705,196.27418768129908,302.1652105677198,3.2141060664545162,5.717062541817812
506455,-22.0,3863.0,6819.0,7.353425866160705,70.15859227008812,0.3940948985469693,0.1706196888494348,0.0649623436877469,0.1998389906663382,0.1521171318823301,0.0089172528899257,0.0094496934772548,2687.3331131917835,1163.4556582642958,442.97822160674616,1362.7020773537602,1037.286722305609,60.80674745640334,64.43745982140048,-22.0,3863.0,3058.5195194912544,2250.390522600095,539.9605770718528,84.3534550750214,117.46447352717972,63.554470757019445,1.57579398584594,1.2202264742392714
362415,6.0,3882.0,25204.0,16.992324135828433,403.5995544919828,0.4599326511425807,0.1049554764514099,0.0262360730605483,0.2867825973740107,0.0929301414377493,0.0115459617174113,0.0176170988162893,11592.142539397604,2645.2978284813353,661.2539854180594,7228.068584214565,2342.2112847970334,291.0044191256344,444.0213585657555,6.0,3882.0,16438.839917782836,10912.409508708455,2052.4291329610805,348.8225999003356,2406.8329093206034,627.2186508297922,41.18879593150888,49.93832013105484
592289,-9.0,3656.0,8090.0,7.192194465968704,115.88934285655796,0.4559129078587817,0.0425416638323423,0.0491809813691168,0.0663073072902934,0.3631814805817628,0.0070503265973961,0.0158253324703067,3688.335424577544,344.1620604036492,397.8741392761549,536.4261159784736,2938.138177906461,57.037142172934445,128.0269396847812,-9.0,3656.0,4162.311248178391,3360.748040435192,219.59873607696727,130.36385265632848,88.59620953101859,354.86590507893106,3.053822699293052,5.084681700659065
86787,-7.0,4284.0,28971.0,13.605984209640058,465.1390653790562,0.5578325936898543,0.1061712812083144,0.1566636045067894,0.1214376599078486,0.045586027778046,0.0064048730304288,0.0059039598787185,16160.968071788768,3075.8881878860766,4538.701286166196,3518.170445190282,1320.6728107577705,185.55557656455278,171.04362164635367,-7.0,4284.0,22260.835167665955,15415.56734683792,2491.614402859259,2598.3024510662567,1307.8522794847675,396.0148230225754,29.80640314186804,21.677461253302983
335292,1.0,3840.0,19892.0,21.325340149084195,218.766444815542,0.346245668029953,0.1048552100875847,0.0755341212918558,0.1792583297628379,0.2742023703240469,0.008289249797818,0.0116150507059033,6887.518828451824,2085.7798390622347,1502.5247407375955,3565.8066956423713,5454.43355048594,164.88975697819563,231.04658864182844,1.0,3840.0,8847.898144130291,5990.0415484714795,1200.2194604812294,444.84846159932795,554.2642635145763,639.5334033387164,9.144059836434591,9.846946888526212
135788,10.0,3608.0,21998.0,14.654495366711048,378.6521637764116,0.4348232710472816,0.0893591787228868,0.1336505378338792,0.0950304630567265,0.2203600277307652,0.0118266671394814,0.014949854468979,9565.242316498101,1965.7232135460638,2940.0445312696747,2090.480126321869,4847.479890021373,260.1630237343118,328.8668986086,10.0,3608.0,14428.176513400913,9047.981920819328,1553.790677437714,1616.1105758358565,740.7878219335781,1389.042797981531,40.06207054016799,40.40064885273009
59028,-17.0,4778.0,29945.000000000004,24.56328720264357,322.5243268767041,0.4951693728943975,0.1687279838809871,0.0388413308046822,0.1845329065545922,0.099141129246311,0.006551835025952,0.0070354415930776,14827.846871322736,5052.559477316159,1163.1036509462087,5525.837886777264,2968.781115280783,196.19469985213266,210.67629850470877,-17.0,4778.0,17956.795357614355,13128.9817393591,3073.568976555896,377.53955889274,963.3058585608957,390.8252264362448,12.409835228137068,10.164162581337697
82035,-19.0,3714.0,7218.0,6.995502507862668,88.8379407689637,0.4303655449662845,0.0984526268283604,0.0869619194165146,0.0653376932386192,0.2968075041109428,0.0146417545884388,0.0074329568508393,3106.3785035666415,710.6310604471054,627.6911343484023,471.60746979635337,2142.356564672785,105.68418461935126,53.651082549358065,-19.0,3714.0,3484.9059641412964,2730.7992248630226,383.54707765097965,148.61376516835483,51.4774718576175,165.75449267385403,3.4441523024535203,1.2697796250122748
405553,-24.0,3517.0,27246.0,26.39927041486749,347.2276849245365,0.4297163011754866,0.125376455227212,0.0297875501560006,0.1969956036399,0.1990965310247091,0.0087097341804839,0.0103178245962076,11708.050341827307,3416.006899120618,811.5915915503924,5367.342216772716,5424.584084299224,237.30541748146436,281.1194489482723,-24.0,3517.0,13099.66323664127,10269.934141055917,1777.79466586948,174.53023336860102,507.55128959381636,358.1380572845476,6.3371507109199365,5.377698757981504
517583,-19.0,3962.0,6699.0,7.347193391177186,66.42159770123443,0.3851517911162574,0.1617745471806996,0.077639121733748,0.2266767810156914,0.12088330976495,0.0128619154472983,0.0150125337413551,2580.1318486878085,1083.7276915635066,520.1044764943779,1518.5077560241166,809.7972921154001,86.16197158145131,100.56896353333782,-19.0,3962.0,2961.1893468284134,2151.6910267447224,508.32830952296064,103.232052671611,139.76670570026445,53.58268944071106,2.4646095134930706,2.1239532346500622
562953,-11.0,4754.0,13820.0,15.079248714376778,116.73025912778095,0.3854598546293143,0.2135539500414209,0.0807451287767914,0.0920319144019629,0.2020739573571722,0.0169814062462211,0.009153788547117,5327.055190977124,2951.3155895724367,1115.897679695257,1271.8810570351272,2792.66209067612,234.6830343227756,126.50535772115694,-11.0,4754.0,6581.480417449491,4387.113116644795,1473.8621060687406,272.62940045605757,162.86146369414922,269.4718994073229,10.98523771210318,4.557193466321385
457118,-21.0,4687.0,15555.000000000002,17.533681667943522,127.5649701220132,0.4284419273668417,0.0680493019664484,0.0716081077957578,0.2142659546389219,0.1960073919411319,0.0125829272242244,0.0090443890666737,6664.414180191224,1058.506892088105,1113.8641167630126,3332.9069244084303,3048.894981644307,195.72743297281056,140.6854719321094,-21.0,4687.0,6557.95857726171,5411.076997583363,463.45234302494464,203.4506614391217,284.6709857279463,187.20600832269514,5.2914074118224805,2.810173751815672
312691,-25.0,3958.0,20841.0,10.58200616547146,343.3562470960977,0.5941677917745314,0.1608557350483076,0.057356758973532,0.0711729864734794,0.1030065561223285,0.0057449565425008,0.0076952150653198,12383.05094837301,3352.394374141779,1195.3722137673803,1483.3162110937842,2146.759636145448,119.73063930225918,160.37597717632994,-25.0,3958.0,15422.679933439276,11705.510189882521,2475.9059373266236,513.9868445497767,342.3004801678283,366.6782199233608,9.214388333126784,9.08387325603188
350647,-11.0,4792.0,19909.0,19.395970716639013,194.31273914038616,0.4524539266915531,0.0847090079702109,0.0310871687277287,0.0803326245691052,0.3228869608002387,0.0155631884005897,0.0129671228405734,9007.905226502131,1686.4716396789288,618.9144422003507,1599.3422225463155,6428.356502571953,309.84751786734034,258.16244863297584,-11.0,4792.0,9860.63741808761,7806.221660463859,942.3209641622863,172.05104626553884,229.61277060180313,685.1591115833966,15.504164099416634,9.76770091130762
318422,-21.0,3602.0,10919.0,6.528206622246074,203.15678038355736,0.611935511930487,0.024401645228627,0.03778156354471,0.135736205850913,0.158419299534801,0.0148748507271642,0.0168509231832975,6681.723854768988,266.4415642513782,412.5368923446885,1482.1036316861191,1729.780331620492,162.41849508990592,183.9952302384254,-21.0,3602.0,7299.459528504663,6336.545815305591,196.01541493836663,170.14231502275484,312.64437697323854,264.75031838986575,10.635498573115388,8.725789301728437
